uid	source	scene	sent	type	bucket	focalizer	context	text	guess_speaker	guess_conf	gold_speaker	target	checked	note
2_31	狼与蓝色的梦	2	31	dialogue	anaphoric	罗伦斯	那双略带红色的眼睛瞪着罗伦斯，就像是在说“汝怎么净揽这些麻烦差事”一样。 ‖ “汝怎么净揽这些麻烦差事。” ‖ 结果赫萝嘴里说出的和预想一字不差，罗伦斯苦笑着耸了耸肩。 ‖ ►“这不就是那啥吗，去向赛莉姆和她兄弟们建起的那间旅舍的路？ 这样真的没问题呗？ 咱记得他们还算是村子的竞争对手来着。” ‖ 赛莉姆是在店里工作的年轻姑娘，她是赫萝的同族，并非人类，而是狼的化身。和兄弟伙伴们一起从南方前来，到这里寻找自己的安居之所，一番迂回曲折之后，赛莉姆到了狼与香辛料店里工作，她的兄长阿兰以及其他人则不得不与她分开，在纽希拉西方的山脉后扮作修道士，经营着一家“由圣徒的奇迹创造”的旅舍。 ‖ 阿兰等人在那里建立居所的传闻，还有纽希拉的旅店主人们以为竞争对手出现，因而如临大敌的事情，罗伦斯还历历在目。	这不就是那啥吗，去向赛莉姆和她兄弟们建起的那间旅舍的路？ 这样真的没问题呗？ 咱记得他们还算是村子的竞争对手来着。	赫萝	0.55	赫萝			
1_2	狼与蜜渍桃子	1	2	action	物理	罗伦斯	即使只是中小规模的城镇，依该城镇是否为贸易重镇的不同，停留该地的乐趣也会有很大的变化。 ‖ 这附近有高山和森林，并且拥有从高山流下的清澈河川以及肥沃土壤，带来丰硕的农产品。 ‖ ►农作物的收成好就能够卖得好价钱，以好价钱卖出农作物就能够过好日子，日子过得好就能够栽种出更好的农作物。 ‖ 一个具有这般良好循环的模范城镇，就算到了现在这个寒冷冬季，也会有各式各样满满的商品。而前来采买这些商品的商人，或是旅途中前来补给的旅人，以及以这些人为对象而前来展露才艺的旅行艺人或传教士等人，会将城镇挤得水泄不通。 ‖ 设立市场的城镇中心会因为这些人的充沛活力而鼎沸不绝，其周边地区则是充满支撑城镇生活的人们喧哗声。	农作物的收成好就能够卖得好价钱，以好价钱卖出农作物就能够过好日子，日子过得好就能够栽种出更好的农作物。	罗伦斯	0.30	罗伦斯			
1_11	狼与蜜渍桃子	1	11	action	心理-推测	罗伦斯	或许是觉得每经过一家摊贩就要开口讨东西很烦，同坐在驾座上的赫萝从方才就一直抓着罗伦斯的衣袖不放。 ‖ “兔子……鲶鱼……烤栗子……香肠……” ‖ 赫萝像个刚学会说话的小孩子一样，喃喃说出印入眼帘的食物，不愧是朝气蓬勃的城镇摊贩，商品种类应有富有，如果给了赫萝一枚金币，肯定不到三天时间就会花个精光。 ‖ ►因为马路拥挤，使得罗伦斯无法东张西望，但多亏赫萝的喃喃自语，让他能够大致掌握到城镇里有哪些商品。或许是距离海洋较远，城镇里似乎没有什么水果；相反地，肉类却是相当丰富。罗伦斯才发现赫萝特别用力地拉了一下衣袖，看见两人路过的一家摊贩正在屋檐下烤着肥滋滋的全猪。 ‖ 烤全猪是用铁串将猪只从嘴巴穿至肛门，并且放在火堆上不停转动，每转动一圈，就抹上一层油，然后费工夫慢慢烧烤的佳肴。看似店老板的男子每转动铁串一次就抹一次油，在这般寒冷气候下，男子赤裸着上半身仍流了满身大汗，男子四周围绕着一群咬着手指头的小孩子，还有看见声势浩大的料理场面，而停下脚步观赏的旅人。 ‖ “……一次就好，咱也好想吃吃看那料理……”	因为马路拥挤，使得罗伦斯无法东张西望，但多亏赫萝的喃喃自语，让他能够大致掌握到城镇里有哪些商品。或许是距离海洋较远，城镇里似乎没有什么水果；相反地，肉类却是相当丰富。罗伦斯才发现赫萝特别用力地拉了一下衣袖，看见两人路过的一家摊贩正在屋檐下烤着肥滋滋的全猪。	罗伦斯	0.40	罗伦斯	赫萝		
1_40	狼与蜜渍桃子	1	40	dialogue	unmarked	罗伦斯	赫萝一副仿佛在说“汝总算察觉到了”的模样展露笑颜，并做出微微倾头的动作。 ‖ “原来你想吃猪皮啊？” ‖ “……嗯？” ‖ ►“如果是烤乳猪，猪皮确实少了一点。不过，原来是烤得酥脆的猪皮啊……猪皮真的是很奢侈的料理喔。那表面脆脆的，和肉一起咬下去的时候，油脂还会在口中蔓延开来，要是撒多一点盐巴上去，更是好吃得没话……喂！” ‖ “呼！” ‖ 赫萝原本露出陶醉眼神聆听着，她急忙擦了一下嘴角，然后别过脸去。在度过只有干面包和硬邦邦的肉干，以及蒜头和醋渍高丽菜相陪的粗食生活后，聆听这般话题简直是一种罪恶深重的行为。	如果是烤乳猪，猪皮确实少了一点。不过，原来是烤得酥脆的猪皮啊……猪皮真的是很奢侈的料理喔。那表面脆脆的，和肉一起咬下去的时候，油脂还会在口中蔓延开来，要是撒多一点盐巴上去，更是好吃得没话……喂！	赫萝	0.40	赫萝			
1_43	狼与蜜渍桃子	1	43	action	心理-推测	罗伦斯	“如果是烤乳猪，猪皮确实少了一点。不过，原来是烤得酥脆的猪皮啊……猪皮真的是很奢侈的料理喔。那表面脆脆的，和肉一起咬下去的时候，油脂还会在口中蔓延开来，要是撒多一点盐巴上去，更是好吃得没话……喂！” ‖ “呼！” ‖ 赫萝原本露出陶醉眼神聆听着，她急忙擦了一下嘴角，然后别过脸去。在度过只有干面包和硬邦邦的肉干，以及蒜头和醋渍高丽菜相陪的粗食生活后，聆听这般话题简直是一种罪恶深重的行为。 ‖ ►不过，赫萝咳了两、三声后，一副想要擦去污点般的模样擦拭嘴角。看见赫萝这般模样，罗伦斯知道自己似乎猜错了。 ‖ 而且，赫萝在兜帽底下的表情显得非常不满。 ‖ “怎样？你不是这个意思啊？”	不过，赫萝咳了两、三声后，一副想要擦去污点般的模样擦拭嘴角。看见赫萝这般模样，罗伦斯知道自己似乎猜错了。	罗伦斯	0.40	罗伦斯	赫萝		
1_49	狼与蜜渍桃子	1	49	dialogue	unmarked	罗伦斯	“根本不是。不过……” ‖ 说着，赫萝再擦了一次嘴角，然后压低下巴接着说： ‖ “猪皮听起来也不错……” ‖ ►“如果不买烤全猪，就吃不到猪皮，但是两个人点烤全猪来吃的话，肉太多又太可惜，不过，听说贵族只吃猪皮，把猪肉全丢掉就是了。” ‖ “这样啊。” ‖ 每次提到食物的话题时，赫萝总是一脸认真。	如果不买烤全猪，就吃不到猪皮，但是两个人点烤全猪来吃的话，肉太多又太可惜，不过，听说贵族只吃猪皮，把猪肉全丢掉就是了。	赫萝	0.40	赫萝			
2_35	狼与蜜渍桃子	2	35	dialogue	unmarked	罗伦斯	匆然传来定在马车旁的人们说话声。 ‖ 因为街上拥挤不堪，马车和徒步差不了多少速度，所以就算罗伦斯没有刻意偷听，自然也会听见对方的对话。从对方脸部跟手臂部沾着白色粉末的模样，不难猜出他们是正在午休的面包师博。 ‖ 面包师傅似乎在讨论这条街上的某家商店。 ‖ ►“喔，你是说欧姆商行的小老板说的那东西啊？不过，没想到师父还真的接下了那家伙的订单。竟然要求把那种东西放在我们烤出来的面包上，那家伙是瞧不起我们还是怎样？” ‖ “别这么说嘛。毕竟他会支付破天价的工钱，还会跟我们买很多最顶级的小麦面包。你偶尔也会想揉一揉百分之百纯小麦的面团吧？” ‖ “是这样没错啦……可是……”	喔，你是说欧姆商行的小老板说的那东西啊？不过，没想到师父还真的接下了那家伙的订单。竟然要求把那种东西放在我们烤出来的面包上，那家伙是瞧不起我们还是怎样？	赫萝	0.40	赫萝			
1_3	狼与轻咬的牙	1	3	action	物理	柯尔	待大地冰释雪融，迎春庆典也结束后，新绿时节终于到来。 ‖ 这样的时候，距离夏季避暑客来到还有段时间，与年中最喧嚣狂乱的冬季也十分遥远。村中屋舍为下个季节所作的修缮与改建都告一段落，每间温泉旅馆都是静悄悄地。 ‖ 我所服务的温泉旅馆“狼与辛香料亭”也不例外。今天没有客人，老板罗伦斯又出门参加村民会议，老板娘赫萝也难得跟去了。大概因为那是以会议为名义的酒席，今年春天状况也不错，有很多好菜能吃的缘故吧。掌管厨房的女子──汉娜也上山采鲜菇野菜去了，家里空无一人。待晨间工作结束后，直到中午我都无事可干。 ‖ ►平常这时候，我是应该捧起神学书研读神的教诲。不过今天特别闲，又有一大池温泉晾在那里，我便在享用汉娜留下的午餐前放松一会儿。泡在无人的池子里，在蓝天下喘一口气。这样的时光是那么地闲适、清静。 ‖ 一旁摆着我最近开始喝的蜂蜜甜酒。和著罪恶感啜饮一口，仰头见到一整片优美的蓝天。 ‖ 感觉上，我此生已经别无所求。过这样的生活，能比翻阅神学书更快找到神所说的幸福。	平常这时候，我是应该捧起神学书研读神的教诲。不过今天特别闲，又有一大池温泉晾在那里，我便在享用汉娜留下的午餐前放松一会儿。泡在无人的池子里，在蓝天下喘一口气。这样的时光是那么地闲适、清静。	柯尔	0.30	柯尔			
1_23	狼与轻咬的牙	1	23	action	心理-自指	柯尔	闪耀着炫目光芒，但有时热得让人受不了。 ‖ “大哥哥！来来来！你看这个！很厉害吧！” ‖ 缪里摇著抱在怀里的篮子小跑步过来。衣服湿成这样，多半是在河边玩得太疯，掉进河里不少次。 ‖ ►这家伙从小到大都是这么好动，身上大伤小伤不断，无邪的笑容充满让人看了也会发笑的魅力，经常让人感到她年轻与天真烂漫的潜能。 ‖ 但是，曾几何时。 ‖ 我开始有点害怕她的笑容。	这家伙从小到大都是这么好动，身上大伤小伤不断，无邪的笑容充满让人看了也会发笑的魅力，经常让人感到她年轻与天真烂漫的潜能。	柯尔	0.21	柯尔			非主角视角心理:存疑
1_32	狼与轻咬的牙	1	32	action	心理-自指	柯尔	“咦？” ‖ 然后跟着怀里的篮子一头栽进池里。 ‖ “……” ‖ ►水花迎头浇来，淋得我浏海挂起水帘。另一头，缪里正在水里吐著泡泡。一般而言，十二、三岁少女的理想形象几乎都是埋头学习缝纫或烹饪技术，笑时不会露出牙齿，还会腼腆地稍歪著头，然而缪里却和这每一项都构不着边。 ‖ 一旦我始终当亲妹妹一样照顾的缪里嫁了出去，这里一定会冷清很多，可是我最近反而在担心到底会不会有人愿意娶她。我叹口气，要把迟迟不出来的缪里拉起来时，发现一件事。 ‖ 有东西在温泉里扭来扭去。	水花迎头浇来，淋得我浏海挂起水帘。另一头，缪里正在水里吐著泡泡。一般而言，十二、三岁少女的理想形象几乎都是埋头学习缝纫或烹饪技术，笑时不会露出牙齿，还会腼腆地稍歪著头，然而缪里却和这每一项都构不着边。	缪里	0.39	缪里			非主角视角心理:存疑
2_25	狼与轻咬的牙	2	25	dialogue	anaphoric	柯尔	“嗯。啊，汝顺便去厨房给葡萄干泡水。” ‖ “葡萄干？” ‖ 转过头，见到赫萝眼睛闪闪发亮，尾巴也摇来摇去。 ‖ ►“好像是某个去过南方的人带回来的，也分了咱们一点。直接吃就很香甜了，不过听说用足以盖过葡萄干的水泡上一晚，再拿那些水和面，能烤出很香很甜的面包喔。” ‖ 说到食物，赫萝比缪里更像小孩。 ‖ 但是，葡萄干面包听起来的确很好吃。	好像是某个去过南方的人带回来的，也分了咱们一点。直接吃就很香甜了，不过听说用足以盖过葡萄干的水泡上一晚，再拿那些水和面，能烤出很香很甜的面包喔。	赫萝	0.55	赫萝			
3_46	狼与轻咬的牙	3	46	dialogue	anaphoric	柯尔	“……” ‖ 我咳嗽著往缪里看，只见她脸颊抹上泥痕，头顶还沾了蜘蛛网，裸露的上臂像是被虻群螫过，到处是虫咬的痕迹。 ‖ 还来不及问她上哪去做了什么，乐得像看到球丢出去的缪里因为太兴奋，使得平时藏起的兽耳尾巴都弹了出来，唏哩哗啦地说： ‖ ►“就是啊！我在森林里找到很厉害的东西喔！大哥哥一定会吓一跳！所以呀，那个，我们马上去森林把大哥哥──” ‖ 当她说到这里。 ‖ 我发现我的忍耐和浴池一样，也有极限。	就是啊！我在森林里找到很厉害的东西喔！大哥哥一定会吓一跳！所以呀，那个，我们马上去森林把大哥哥──	缪里	0.55	缪里			
3_104	狼与轻咬的牙	3	104	dialogue	anaphoric	柯尔	她出来不是叫我吃午餐，而是要问这件事吧。 ‖ “呃，那是因为──” ‖ 我想说我让缪里哭并不是无缘无故，但赫萝却无奈一笑，戏谑地伸出食指点在我胸口上。 ‖ ►“咱都知道。熊照缪里说的话做，结果弄坏了中岛；汝等忙着重建，结果她自己却往山上跑。连敦厚公正的汝也会发脾气，也是情有可原呗。” ‖ 既然她都知道，为何仍用替缪里说话的语气呢？ ‖ 在这温泉旅馆中，赫萝是对缪里管教最严格、最不留情面的人。唯有赫萝的要求，缪里一句也不敢违背。问题就是，权威这么高的赫萝很少教训她。虽然狼或许就是那样教孩子，不过有时不得不替她着急。	咱都知道。熊照缪里说的话做，结果弄坏了中岛；汝等忙着重建，结果她自己却往山上跑。连敦厚公正的汝也会发脾气，也是情有可原呗。	缪里	0.55	缪里			
1_3	狼与辛香料的回忆	1	3	action	物理	赫萝	天气真好。 ‖ 在冬季，这样的晴天代表夜晚特别冷，可是现在气温一天比一天暖，舒服极了。穿着厚衣晒太阳，不一会儿就一身薄汗，这种时候就要找遮荫避一避了。流连在阴影中的冬天冰凉凉地，令人很是畅快。某些地方土里还有霜柱，踩起来喀喀作响，为这时节提供一点小娱乐。 ‖ 于此舒爽天气中，咱在没有客人的温泉浴池边忙着铺草席。 ‖ ►刚从山里采回，到处沾附冰霜的野菜在草席上堆成小山。由于这种菜只吃顶端的嫩芽，要一个个摘下来放在篓子里。剩下的全部晒干，当作马或羊的饲料。嫩芽会与其他野菜、鸡骨和生姜炖成清汤，冬天只能吃腌鱼腌肉而弄坏身子的人喝了，都是赞不绝口。 ‖ 第一次尝试时，还以为是给兔子喝的汤。不过习惯之后，野菜的口感与鸡骨油脂的细微清甜却令人回味无穷。在寒意依然浓厚的夜里，喝这样的姜汤暖暖身子也不错，再加点比较烈的蒸馏酒就更完美了。糟糕，口水要流出来了。 ‖ 咱一边这么想，一边从右侧拿野菜摘取嫩芽放进篓子，剩下的往左边丢，然后不断重复。还有好多其他工作在等着呢。	刚从山里采回，到处沾附冰霜的野菜在草席上堆成小山。由于这种菜只吃顶端的嫩芽，要一个个摘下来放在篓子里。剩下的全部晒干，当作马或羊的饲料。嫩芽会与其他野菜、鸡骨和生姜炖成清汤，冬天只能吃腌鱼腌肉而弄坏身子的人喝了，都是赞不绝口。	赫萝	0.30	赫萝			
1_5	狼与辛香料的回忆	1	5	action	心理-自指	赫萝	于此舒爽天气中，咱在没有客人的温泉浴池边忙着铺草席。 ‖ 刚从山里采回，到处沾附冰霜的野菜在草席上堆成小山。由于这种菜只吃顶端的嫩芽，要一个个摘下来放在篓子里。剩下的全部晒干，当作马或羊的饲料。嫩芽会与其他野菜、鸡骨和生姜炖成清汤，冬天只能吃腌鱼腌肉而弄坏身子的人喝了，都是赞不绝口。 ‖ 第一次尝试时，还以为是给兔子喝的汤。不过习惯之后，野菜的口感与鸡骨油脂的细微清甜却令人回味无穷。在寒意依然浓厚的夜里，喝这样的姜汤暖暖身子也不错，再加点比较烈的蒸馏酒就更完美了。糟糕，口水要流出来了。 ‖ ►咱一边这么想，一边从右侧拿野菜摘取嫩芽放进篓子，剩下的往左边丢，然后不断重复。还有好多其他工作在等着呢。 ‖ 或许是作业单调配上暖和的阳光，睡意一下子就来了。 ‖ 好几次昏昏沉沉地闭上眼，头跟着往下掉。接着揉揉眼睛，打个呵欠。	咱一边这么想，一边从右侧拿野菜摘取嫩芽放进篓子，剩下的往左边丢，然后不断重复。还有好多其他工作在等着呢。	赫萝	0.30	赫萝			
1_36	狼与辛香料的回忆	1	36	action	心理-自指	赫萝	听瑟莉姆怯怯这么说，咱疑惑地查看全身，并在抬起手臂时发现了血味来源。 ‖ 一只又圆又胖，好像会晃出声的血蛭吊在咱手腕上。 ‖ “唔，是这家伙呗。” ‖ ►睡意与野菜上的结冻晨露，让咱完全没发现。真是个贪吃的东西，就像发现大餐的缪里一样，怎么也不肯松口。当咱想用手拔下固执的血蛭时，瑟莉姆制止了咱。 ‖ “赫萝小姐，不能拔。请等一下，我拿火来。” ‖ 瑟莉姆快步跑回旅馆。拿枝仍有余烬的木柴烤一下，血蛭马上就会掉了。	睡意与野菜上的结冻晨露，让咱完全没发现。真是个贪吃的东西，就像发现大餐的缪里一样，怎么也不肯松口。当咱想用手拔下固执的血蛭时，瑟莉姆制止了咱。	缪里	0.55	缪里			
2_33	狼与辛香料的回忆	2	33	dialogue	unmarked	赫萝	“嗯。咱好久没对汝发脾气，还以为有机会了呐。” ‖ 头倚上伴侣的肩，伴侣脸上跟着明显冒出不敢领教的干笑。 ‖ “相安无事不是最好吗？” ‖ ►“肉或酒里加点胡椒这样的刺激，不是比较够味吗？缪里在的时候，咱要表现出贤妻良母的样子，可是现在她不在了嘛。” ‖ 脸颊蹭著伴侣的肩，尾巴沙沙地摇。 ‖ “真是的……”	肉或酒里加点胡椒这样的刺激，不是比较够味吗？缪里在的时候，咱要表现出贤妻良母的样子，可是现在她不在了嘛。	赫萝	0.40	赫萝			
2_44	狼与辛香料的回忆	2	44	dialogue	unmarked	赫萝	咱的直觉说，也许伴侣拼命给客人写的这些信，并不是向他们来此过冬道谢，请他们夏季再来避暑。而是因为人手不足，请他们考虑其他旅馆。 ‖ 这间温泉旅馆不容易雇用新员工，无疑是咱这非人之人的关系。如果耳朵尾巴可以说藏就藏就好了，问题就是办不到。 ‖ 若说咱为此没有半点内疚，是骗人的。 ‖ ►“瑟莉姆真的很能干，现在才有办法开门，跟老爱恶作剧，没事就帮我们添一、两样工作的缪里不一样，应该能轻松很多吧。” ‖ “那只小笨驴真的是整天都在捣蛋，不晓得是像谁喔。” ‖ 咱叹息后，伴侣以心中有千言万语的眼神看过来。	瑟莉姆真的很能干，现在才有办法开门，跟老爱恶作剧，没事就帮我们添一、两样工作的缪里不一样，应该能轻松很多吧。	缪里	0.40	缪里			
2_50	狼与辛香料的回忆	2	50	dialogue	unmarked	赫萝	冷眼瞪回去，他就像羊一样别开眼睛。 ‖ “可是她一走，旅馆也没以前那么热闹了，没关系吗？” ‖ 别过脸去的伴侣就此无力地垂下脑袋。 ‖ ►“这我也有想过。那些高阶圣职人员也都是寇尔小鬼在陪他们聊天，现在不晓得怎么办……往这里想的话，客人觉得魅力不如以往也是应该的吧。” ‖ “谁叫汝只会讲生意经喔。” ‖ “要是你想出来唱歌跳舞，我是不介意喔？”	这我也有想过。那些高阶圣职人员也都是寇尔小鬼在陪他们聊天，现在不晓得怎么办……往这里想的话，客人觉得魅力不如以往也是应该的吧。	缪里	0.40	缪里			
1_6	狼与金黄色的约定	1	6	action	物理	罗伦斯	他坐在车夫台上，这样幻想着，回忆起了多日未曾吃到的刚出炉面包的滋味，不禁咽了一口口水。 ‖ 他们离开镇子已经三天了，现在并不是怀念热气扑鼻的美味食物的时候。在以前，仅仅依靠发了霉、硬得像岩石的燕麦面包和一捧盐，他就可以翻山越岭。现在想想，旅途中有面包、葡萄酒，还有点别的什么，已经算是相当丰盛豪华的一餐了。想到此，罗伦斯不禁苦笑起来。 ‖ 不过，虽然他这样安慰自己，但最近的旅途中，开销确实有些过大了，于是罗伦斯的心情也随之变得有些不安了。 ‖ ►自从十八岁自立开始，到现在已经是行商之旅的第七个年头了，这也许将是人生中最波澜壮阔的旅程。 ‖ “鸡腿肉。” ‖ 不知是不是听到了罗伦斯的喉咙发出吞咽口水的声音，同样坐在车夫台上的旅伴这样说道。	自从十八岁自立开始，到现在已经是行商之旅的第七个年头了，这也许将是人生中最波澜壮阔的旅程。	罗伦斯	0.30	罗伦斯			
1_22	狼与金黄色的约定	1	22	action	心理-推测	罗伦斯	罗伦斯说完，旅伴赫萝的耳朵动了一下。 ‖ 那是有着和狼的尾巴同样色泽，威风凛凛的尖耳朵。 ‖ 耳朵在栗色的顺滑头发上直楞楞地竖着，无论怎么看都不是人类的。 ‖ ►同坐在车夫台上，看起来是个十来岁少女的赫萝，是长着狼的耳朵和尾巴的非人类，她的真正形态是掌管麦子丰收的巨狼。 ‖ “母鸡比公鸡好。” ‖ “是啊，母鸡还能下蛋。”	同坐在车夫台上，看起来是个十来岁少女的赫萝，是长着狼的耳朵和尾巴的非人类，她的真正形态是掌管麦子丰收的巨狼。	罗伦斯	0.40	罗伦斯	赫萝		
1_32	狼与金黄色的约定	1	32	dialogue	unmarked	罗伦斯	她的唇中，隐约潜藏着锐利的獠牙。 ‖ “虽然我没有生吃过，不过我觉得料理就应该花时间精心烹制。” ‖ “哦？” ‖ ►“拔掉羽毛，取出内脏，去掉骨头，放上香草一起蒸，和野菜一起煮，再把香料塞进去，用滚油把皮炸得酥脆，最后涂上香脂油烤……啊，口水都要流出来了。” ‖ “唔……嗯……” ‖ 这种最高级的鸡肉料理，罗伦斯也只是听说过而已，并没有吃过。	拔掉羽毛，取出内脏，去掉骨头，放上香草一起蒸，和野菜一起煮，再把香料塞进去，用滚油把皮炸得酥脆，最后涂上香脂油烤……啊，口水都要流出来了。	罗伦斯	0.40	罗伦斯			
1_49	狼与金黄色的约定	1	49	dialogue	unmarked	罗伦斯	罗伦斯再次轻咳一声，接着说道。 ‖ “就是把公鸡去势之后养大的鸡。” ‖ “哦……？那是什么……” ‖ ►“那样一来，肉质就会变得比母鸡还鲜美。既没有公鸡肉的坚硬感，也不会像母鸡那样被蛋夺走营养……你在干嘛？” ‖ “唔……” ‖ 赫萝故意移开目光，随后露出獠牙笑道。	那样一来，肉质就会变得比母鸡还鲜美。既没有公鸡肉的坚硬感，也不会像母鸡那样被蛋夺走营养……你在干嘛？	罗伦斯	0.40	罗伦斯			
1_68	狼与金黄色的约定	1	68	dialogue	anaphoric	罗伦斯	赫萝像扔开什么似的放开罗伦斯的耳朵，抱着手不悦地说道。 ‖ “哼，戏弄汝只是为了回敬而已。……咱可难受得要死呢。” ‖ 即使被戏弄算是扯平了，罗伦斯还是不能装作没听到她最后的那句话。 ‖ ►“我说，虽然粗糙了点，但我们的面包是小麦和黑麦混合烤制的，葡萄酒也是干净又解渴，有时候还能吃点奶酪啊，肉干或者葡萄什么的，已经够丰盛了。我以前可经常只带着大蒜和洋葱上路呢。这些对我来说，已经相当奢侈了。” ‖ 赫萝虽然总在某些奇怪的场合表现得或像孩子，或像野兽，但基本上，她的头脑是罗伦斯所不及的。 ‖ 她并不是个不明事理的人。	我说，虽然粗糙了点，但我们的面包是小麦和黑麦混合烤制的，葡萄酒也是干净又解渴，有时候还能吃点奶酪啊，肉干或者葡萄什么的，已经够丰盛了。我以前可经常只带着大蒜和洋葱上路呢。这些对我来说，已经相当奢侈了。	赫萝	0.55	赫萝			
1_79	狼与金黄色的约定	1	79	action	心理-推测	罗伦斯	回应她的话，自己就输了。 ‖ 不过，罗伦斯也明白，如果自己无视她，就会变成两人暗中较劲，而在那种状况下，先开口的毫无疑问还是自己。 ‖ 被对方知根知底，就是这种情况。 ‖ ►罗伦斯想，如果自己用更优雅的方式讲话的话，也许会使赫萝在旅途中更开心一些吧。但赫萝却并不买帐。 ‖ “好了，我知道啦。” ‖ “……知道什么？”	罗伦斯想，如果自己用更优雅的方式讲话的话，也许会使赫萝在旅途中更开心一些吧。但赫萝却并不买帐。	罗伦斯	0.40	罗伦斯	赫萝		
1_3	狼与金黄色的麦穗	1	3	action	心理-自指	赫萝	(与罗伦斯相遇前，还住在村子里的丰收之神赫罗，在村民举行收获祭当天的见闻，回忆和感受。) ‖ 金黄色的麦穗在眼前左右摇摆。 ‖ 为了翻松厚实的土地，看似慵懒的牛马们拖着犁车，像一把巨大的梳子一样来回梳理著。 ‖ ►我很喜欢亲眼见证种子播撒进土壤这样的画面。或许受到这种风景的感染，我想起了那个时候所发生的事情。即使是现在，也依然清楚地记得。 ‖ 播种真是件辛苦的事情啊。那些被撒到尚未清理干净的石堆上的种子，那些被撒到僵硬的地表上的种子，以及那些好不容易撒到了松软的土地上，却又被小鸟们悄悄地啄食掉的种子——而我则是悠闲地注视着这样一幅风景画而已。 ‖ 然而时间并不会因此停止。嫩芽冒出来，没过多久，茎就长了出来，一转眼麦子就成形了。	我很喜欢亲眼见证种子播撒进土壤这样的画面。或许受到这种风景的感染，我想起了那个时候所发生的事情。即使是现在，也依然清楚地记得。	赫萝	0.35	赫萝			
1_7	狼与金黄色的麦穗	1	7	action	物理	赫萝	播种真是件辛苦的事情啊。那些被撒到尚未清理干净的石堆上的种子，那些被撒到僵硬的地表上的种子，以及那些好不容易撒到了松软的土地上，却又被小鸟们悄悄地啄食掉的种子——而我则是悠闲地注视着这样一幅风景画而已。 ‖ 然而时间并不会因此停止。嫩芽冒出来，没过多久，茎就长了出来，一转眼麦子就成形了。 ‖ 我闭上双眼，再慢慢睁开，然后仿佛审视着世界一般朝着远处眺望。 ‖ ►当然，在这短短的瞬间里，在成长的麦子和那些忘记拔去的杂草对面，人们挥舞著锄头，或是对着天空祈愿丰收的时刻，一刻都没有停止过。 ‖ 然而，在这个过程中，也因为水道堵塞或是逃跑的牛羊践踏，使得麦田一片荒芜而例外。 ‖ 而且，加上几乎防御不了虫子的侵袭，让这些惹人讨厌的小家伙变得更加恣意起来。就在刚才，当我正悠闲地午睡的时候，就有一只蝗虫掠过了我的鼻尖。	当然，在这短短的瞬间里，在成长的麦子和那些忘记拔去的杂草对面，人们挥舞著锄头，或是对着天空祈愿丰收的时刻，一刻都没有停止过。	赫萝	0.30	赫萝			
1_25	狼与金黄色的麦穗	1	25	action	心理-自指	赫萝	当然，这个小小的世界还是会有人类的孩子前来光临，村里的孩子会在这里捉迷藏。而令我烦恼的是每年都会发生一两次踩到我尾巴的情况，跌倒后放声大哭的孩子自然而然地妨碍了我安静的午睡。 ‖ 当然，就像人类无法像鱼一样在泥水中拥有良好的视线一样，他们在这个池子中能看到我的情况也少之又少。不过尽管如此，像这样被孩子踩中尾巴的事情偶尔也还是会发生的吧（笑）。 ‖ 不知不觉村外来的人越来越多了。 ‖ ►大概是他们已经感到疲惫不堪的缘故吧，饿到一定程度就无法感觉到饥饿，然后终于像瘫倒的稻草人一样躺在麦田里，只剩下睁着眼睛仰卧著的力气而已。 ‖ 就在这时，在他们意想不到的机遇中看到池中的世界——就像一道无论怎么考虑都苦于解答的难题，当你在放松的时候答案却自然可见一般，他们也渐渐注意到了。 ‖ 这感觉就像是做梦一样。	大概是他们已经感到疲惫不堪的缘故吧，饿到一定程度就无法感觉到饥饿，然后终于像瘫倒的稻草人一样躺在麦田里，只剩下睁着眼睛仰卧著的力气而已。	赫萝	0.30	赫萝			
1_3	狼与银色的叹息	1	3	action	物理	赫萝	回头一看，发现距离马车已有好一段路。 ‖ 捉弄着野兔母子时，不知不觉中玩得太投入。 ‖ 这下子真不知道是谁在捉弄谁。 ‖ ►拍了拍绑在腰上的大块布料，然后对着野兔露出笑容宣告游戏结束。这时，野兔母子互看一跟后，脚步轻快地走远了。 ‖ “好了。” ‖ 说罢，这方也决定走回巢穴。	拍了拍绑在腰上的大块布料，然后对着野兔露出笑容宣告游戏结束。这时，野兔母子互看一跟后，脚步轻快地走远了。	赫萝	0.30	赫萝			
