uid	source	scene	sent	type	bucket	focalizer	context	text	guess_speaker	guess_conf	gold_speaker	target	checked	note
4_31	狼与秋色笑容	4	31	action	心理-推测	罗伦斯	“咱昨天没吃到肉，应该要补上才对。” ‖ 即使一早就展现对肉的惊人执著，也不能太宠她。罗伦斯一本正经地说： ‖ “不行，要遵守旅行计划，否则只会自讨苦吃。以前我们行商的时候，你就尝过那种后果了吧。” ‖ ►赫萝看起来爱耍任性，但行不通时还是懂得进退。平时罗伦斯会任由赫萝耍任性，都是因为想宠宠她的时候被她看出来了而已。 ‖ 因此，当罗伦斯毅然拒绝，赫萝即使不服气也得黯然接受。 ‖ “汝从以前就是个死脑筋。”	赫萝看起来爱耍任性，但行不通时还是懂得进退。平时罗伦斯会任由赫萝耍任性，都是因为想宠宠她的时候被她看出来了而已。	罗伦斯	0.40	罗伦斯	赫萝		
1_10	狼与红霞色的礼物	1	10	action	物理	赫萝	虽然旅伴赫萝的态度让人甚至有这般惊讶感受，但无庸置疑地，赫萝心里想的和嘴里说的完全不同。 ‖ “你真的那么讨厌啊？” ‖ “不会。” ‖ ►赫萝简短说道，并别过脸去。她头上绑着三角头巾，肩上披着披肩，脖子上围着狐狸围巾，手上则戴着用鹿皮做成的手套。这身打扮怎么看都像个城镇女孩。不仅如此，赫萝还拥有一头从三角头巾下方垂到腰部、就是贵族也不见得能够拥有的美丽亚麻色长发。如果有十个人与赫萝擦身而过，十个人都会因其美貌而回过头看。 ‖ 如果是诗人，可能会形容赫萝是看起来最楚楚可怜的十多岁少女，但罗伦斯知道事情的真相。赫萝既不是城镇女孩，也不是十多岁的少女，其真实身份甚至不属于人类。只要拿下三角头巾，就会看见藏在底下的动物耳朵，绑在腰上的长袍底下也藏着毛发茂密的尾巴。 ‖ 赫萝是寄宿在麦子里，并且能够掌控麦子丰收与否，从前甚至被尊称为神明的存在，其真实模样是一只高龄数百岁的巨狼。	赫萝简短说道，并别过脸去。她头上绑着三角头巾，肩上披着披肩，脖子上围着狐狸围巾，手上则戴着用鹿皮做成的手套。这身打扮怎么看都像个城镇女孩。不仅如此，赫萝还拥有一头从三角头巾下方垂到腰部、就是贵族也不见得能够拥有的美丽亚麻色长发。如果有十个人与赫萝擦身而过，十个人都会因其美貌而回过头看。	赫萝	0.55	赫萝			
1_11	狼与红霞色的礼物	1	11	action	心理-推测	赫萝	“你真的那么讨厌啊？” ‖ “不会。” ‖ 赫萝简短说道，并别过脸去。她头上绑着三角头巾，肩上披着披肩，脖子上围着狐狸围巾，手上则戴着用鹿皮做成的手套。这身打扮怎么看都像个城镇女孩。不仅如此，赫萝还拥有一头从三角头巾下方垂到腰部、就是贵族也不见得能够拥有的美丽亚麻色长发。如果有十个人与赫萝擦身而过，十个人都会因其美貌而回过头看。 ‖ ►如果是诗人，可能会形容赫萝是看起来最楚楚可怜的十多岁少女，但罗伦斯知道事情的真相。赫萝既不是城镇女孩，也不是十多岁的少女，其真实身份甚至不属于人类。只要拿下三角头巾，就会看见藏在底下的动物耳朵，绑在腰上的长袍底下也藏着毛发茂密的尾巴。 ‖ 赫萝是寄宿在麦子里，并且能够掌控麦子丰收与否，从前甚至被尊称为神明的存在，其真实模样是一只高龄数百岁的巨狼。 ‖ 约伊兹的贤狼赫萝。	如果是诗人，可能会形容赫萝是看起来最楚楚可怜的十多岁少女，但罗伦斯知道事情的真相。赫萝既不是城镇女孩，也不是十多岁的少女，其真实身份甚至不属于人类。只要拿下三角头巾，就会看见藏在底下的动物耳朵，绑在腰上的长袍底下也藏着毛发茂密的尾巴。	赫萝	0.40	赫萝	罗伦斯		
1_14	狼与红霞色的礼物	1	14	action	心理-推测	赫萝	如果是诗人，可能会形容赫萝是看起来最楚楚可怜的十多岁少女，但罗伦斯知道事情的真相。赫萝既不是城镇女孩，也不是十多岁的少女，其真实身份甚至不属于人类。只要拿下三角头巾，就会看见藏在底下的动物耳朵，绑在腰上的长袍底下也藏着毛发茂密的尾巴。 ‖ 赫萝是寄宿在麦子里，并且能够掌控麦子丰收与否，从前甚至被尊称为神明的存在，其真实模样是一只高龄数百岁的巨狼。 ‖ 约伊兹的贤狼赫萝。 ‖ ►每次一有什么，赫萝就会挺起胸膛骄傲地这么形容自己，罗伦斯却是时而忍不住想要叹气。因为赫萝这只贤狼的心胸似乎狭窄了些。 ‖ “距离下一个城镇不会太远，而且应该也不会太冷。忍耐个一、两天吃冷饭应该没问题吧？所以——” ‖ “所以咱说汝自己判断就好。”	每次一有什么，赫萝就会挺起胸膛骄傲地这么形容自己，罗伦斯却是时而忍不住想要叹气。因为赫萝这只贤狼的心胸似乎狭窄了些。	赫萝	0.40	赫萝	罗伦斯		
1_56	狼与红霞色的礼物	1	56	dialogue	unmarked	赫萝	“那边？喔～您是说修米铜币啊。您打算经过北方的森林啊？” ‖ “是的。我记得途中会经过樵夫村。” ‖ 旅途中依经过的城镇不同，必须准备的零钱种类也会不同。举例来说，不停往返陷入纷争的两个城镇之间时，如果使用了敌方的货币，后果可想而知。 ‖ ►“那地方很小，可能还称不上是村落。不过，这时期很多人会想赶在下雪前做最后一次工作，应该会聚集很多人吧。所以，兑换比率是这样。” ‖ 尽管兑换行情是由好几种类，甚至好几十种类货币的行情交错构成，但只要是出生意的人，都大致掌握了兑换比率。 ‖ 虽然店老板提示的兑换比率有些不利于罗伦斯，但也不至于亏损。	那地方很小，可能还称不上是村落。不过，这时期很多人会想赶在下雪前做最后一次工作，应该会聚集很多人吧。所以，兑换比率是这样。	赫萝	0.40	赫萝			
2_74	狼与红霞色的礼物	2	74	dialogue	anaphoric	赫萝	毕竟排列在书桌上的东西，正是用来买物品的货币。 ‖ “没错，要拿去卖。” ‖ “可是……这些是货币呗。” ‖ ►“货币也能卖。古老时代……不过，没你平常说的古老时代那么古老就是了，以前不仅是兑换商，工艺师也会在屋檐下卖货币。” ‖ 赫萝露出因醉意而显得水汪汪的眼神，一副感兴趣的模样安静地从手边拿起一枚货币。 ‖ “像是传说中的国王所发行的货币，或是据说某间里头有个只要摸到他的夹角，病痛就会立刻痊愈的圣人所属的修道院领地发行的货币。一般会在货币上打洞，然后用绳子串起来，再挂在胸前。但我听说过也有人会把货币镶进剑柄里。”	货币也能卖。古老时代……不过，没你平常说的古老时代那么古老就是了，以前不仅是兑换商，工艺师也会在屋檐下卖货币。	赫萝	0.55	赫萝			
2_76	狼与红霞色的礼物	2	76	dialogue	anaphoric	赫萝	“可是……这些是货币呗。” ‖ “货币也能卖。古老时代……不过，没你平常说的古老时代那么古老就是了，以前不仅是兑换商，工艺师也会在屋檐下卖货币。” ‖ 赫萝露出因醉意而显得水汪汪的眼神，一副感兴趣的模样安静地从手边拿起一枚货币。 ‖ ►“像是传说中的国王所发行的货币，或是据说某间里头有个只要摸到他的夹角，病痛就会立刻痊愈的圣人所属的修道院领地发行的货币。一般会在货币上打洞，然后用绳子串起来，再挂在胸前。但我听说过也有人会把货币镶进剑柄里。” ‖ 赫萝拿在手上的货币刻了船只和橹桨的图样，是沿海国家所发行的货币。 ‖ 看了看正反面后，赫萝试着把货币拿到胸前比一比。	像是传说中的国王所发行的货币，或是据说某间里头有个只要摸到他的夹角，病痛就会立刻痊愈的圣人所属的修道院领地发行的货币。一般会在货币上打洞，然后用绳子串起来，再挂在胸前。但我听说过也有人会把货币镶进剑柄里。	赫萝	0.55	赫萝			
1_0	狼与羊毛刷	1	0	action	物理	赫萝	►在深山温泉乡开设温泉旅馆至今，算起来已有十几个年头。换言之，比起独立出来云游四海作生意，当旅馆老板的时间已经比较长了。 ‖ 原来老了这么多岁啊……罗伦斯感叹地躺在马车货台上，望着天空。 ‖ “好了呗，大笨驴。汝要躺到什么时候？”	在深山温泉乡开设温泉旅馆至今，算起来已有十几个年头。换言之，比起独立出来云游四海作生意，当旅馆老板的时间已经比较长了。	赫萝	0.30	赫萝			
1_46	狼与羊毛刷	1	46	dialogue	anaphoric	赫萝	“有温泉能泡，腰痛也会好得很快呐。” ‖ “就是啊。况且现在夜里还很冷，打野宿可不好受呢。” ‖ 出太阳的时间还算温暖，可是森林暗处仍有不少积雪，日落之后转眼就冷得吓人。若没有赫萝的尾巴，根本就不能睡。 ‖ ►“要是因此感冒可就得不偿失了。为了接夏天的客人，还有好多东西要准备，而且有新人要来了。得另外准备一个房间，工作怎么分配也要重新想过呢。还是早点回去早点处理来得好……呃，怎么啦？” ‖ 罗伦斯检查待办事项到一半，忽然发现赫萝在瞪他。 ‖ 不像生气，而是冻伤的脚趾发痒却搔不到的脸。	要是因此感冒可就得不偿失了。为了接夏天的客人，还有好多东西要准备，而且有新人要来了。得另外准备一个房间，工作怎么分配也要重新想过呢。还是早点回去早点处理来得好……呃，怎么啦？	罗伦斯	0.55	罗伦斯			
1_57	狼与羊毛刷	1	57	action	心理-自指	赫萝	“汝在说什么东西？” ‖ 竟然还装傻。 ‖ “真是的……” ‖ ►虽然无奈却无法忽视，是因为赫萝一半是开玩笑，但仍有一半是真心。待在斯威奈尔参加庆典这几天，他们遇到了意想不到的人。原以为他们要直接抢温泉乡纽希拉的生意，使得众人议论纷纷，结果他们的真面目居然是非人之人，而且既不是鸟也不是兔子或羊，偏偏是狼。 ‖ 他们原本在南方以当佣兵维生，后来偶然得到一张许可证，想在那块土地打造一个温泉乡以安身立命。或许是预料中事吧，这张许可证引起了一些麻烦事，最后是由罗伦斯协助他们解决问题。 ‖ 但就在以为事情圆满结束后，罗伦斯才想起自己为刻划这圆而割去的“角”。	虽然无奈却无法忽视，是因为赫萝一半是开玩笑，但仍有一半是真心。待在斯威奈尔参加庆典这几天，他们遇到了意想不到的人。原以为他们要直接抢温泉乡纽希拉的生意，使得众人议论纷纷，结果他们的真面目居然是非人之人，而且既不是鸟也不是兔子或羊，偏偏是狼。	赫萝	0.55	赫萝			
1_58	狼与羊毛刷	1	58	action	心理-自指	赫萝	竟然还装傻。 ‖ “真是的……” ‖ 虽然无奈却无法忽视，是因为赫萝一半是开玩笑，但仍有一半是真心。待在斯威奈尔参加庆典这几天，他们遇到了意想不到的人。原以为他们要直接抢温泉乡纽希拉的生意，使得众人议论纷纷，结果他们的真面目居然是非人之人，而且既不是鸟也不是兔子或羊，偏偏是狼。 ‖ ►他们原本在南方以当佣兵维生，后来偶然得到一张许可证，想在那块土地打造一个温泉乡以安身立命。或许是预料中事吧，这张许可证引起了一些麻烦事，最后是由罗伦斯协助他们解决问题。 ‖ 但就在以为事情圆满结束后，罗伦斯才想起自己为刻划这圆而割去的“角”。 ‖ 他们之中的一个，无论如何都不能住在那里。	他们原本在南方以当佣兵维生，后来偶然得到一张许可证，想在那块土地打造一个温泉乡以安身立命。或许是预料中事吧，这张许可证引起了一些麻烦事，最后是由罗伦斯协助他们解决问题。	罗伦斯	0.55	罗伦斯			
2_15	狼与羊毛刷	2	15	dialogue	unmarked	罗伦斯	自称霍拉多的牧羊人脸上皱纹颇深，看来年纪不小，这样扛着狗感觉特别奇怪。 ‖ “我是旅……咳咳，我是克拉福‧罗伦斯，在纽希拉开温泉旅馆！有什么事吗！” ‖ 为了不让羊叫声盖过我的声音，我也扯开喉咙喊话，而霍拉多似乎得到答复就已十分感激，深深颔首。 ‖ ►“能在这遇到罗伦斯先生您，实在是神的恩典啊！如果您愿意可怜我，可以请您送我到斯威奈尔一程吗！” ‖ 这么说完，霍拉多晃晃身子，调整肩上牧羊犬的位置。牧羊犬虽乖乖让他背着，眼睛却毫不松懈地盯着羊群。 ‖ “我们刚离开斯威奈尔，正要往北走呢！”	能在这遇到罗伦斯先生您，实在是神的恩典啊！如果您愿意可怜我，可以请您送我到斯威奈尔一程吗！	罗伦斯	0.40	罗伦斯			
2_58	狼与羊毛刷	2	58	dialogue	anaphoric	罗伦斯	“我想起有一个旧识住在那里！” ‖ 霍拉多这么说，遥指罗伦斯背后。 ‖ 该不会这是圈套，已经有山贼绕到背后，准备夹击吧。这想法使罗伦斯背脊一凉，不过赫萝不会没察觉。家里最强的看门狼，正在毛毯下按著耳朵嘟嘴闹情绪。 ‖ ►“我认识烧炭场的炭工，这时候他应该在那里！我把伙伴交给他照顾就好了！所以想请您帮我看一下羊！” ‖ 无论牧羊人技术再怎么好，带这么大群的羊进森林肯定不会平安无事。不如就替它看个羊，这样或许还来得及在日落前赶到下一间旅舍。 ‖ “就这么办吧！”	我认识烧炭场的炭工，这时候他应该在那里！我把伙伴交给他照顾就好了！所以想请您帮我看一下羊！	罗伦斯	0.55	罗伦斯			
1_0	狼与花瓣香	1	0	action	物理	赫萝	►天天扫的房间角落都会积灰尘了，一搁就好几年的仓库没有不脏的道理。罗伦斯进仓库是为了找村里活动临时急需的石磨，但怎么翻也找不着。 ‖ “奇怪了……我不可能丢掉，汉娜小姐也没拿去用，应该是在这里才对啊。” ‖ 罗伦斯挺直腰搔搔头，暂时离开灰尘弥漫的仓库换口气。	天天扫的房间角落都会积灰尘了，一搁就好几年的仓库没有不脏的道理。罗伦斯进仓库是为了找村里活动临时急需的石磨，但怎么翻也找不着。	罗伦斯	0.55	罗伦斯			
1_52	狼与花瓣香	1	52	dialogue	anaphoric	赫萝	罗伦斯原想问那是什么意思，但也跟着注意到了。 ‖ 且嘴角不自禁地上扬。当然，那是苦笑。 ‖ “对喔，我想起来了。” ‖ ►“这小瓶子是咱们以前旅行途中弄来的呗。缪里之前不是在这里发现它，然后好奇心又发作，缠着咱问了半天吗？” ‖ 说着，赫萝扭动瓶栓。 ‖ 记忆的封盖就此开启。	这小瓶子是咱们以前旅行途中弄来的呗。缪里之前不是在这里发现它，然后好奇心又发作，缠着咱问了半天吗？	赫萝	0.55	赫萝			
2_8	狼与花瓣香	2	8	action	心理-推测	罗伦斯	而原因，他不是不晓得。 ‖ “我不是解释过了吗。” ‖ 罗伦斯手握缰绳，头也不回地说。 ‖ ►在这个风里仍有寒意，日照一天比一天强的初春之际，两人在长满长草的草原路上前进。从气氛就感觉得出来，后边货台上的赫萝正在生闷气，尾巴多半也被怒气吹胀了。叹息，不是因为赫萝的脾气。 ‖ “我也很想往西走啊。都已经流浪三周了，如果有个地方能砸钱睡塞满羊毛的床，葡萄酒喝个够，然后睡到自然醒，一边吃午餐一边从窗口欣赏底下的热闹大街，那该有多好。” ‖ 可是在丁字路上，罗伦斯的马车却向东转了。	在这个风里仍有寒意，日照一天比一天强的初春之际，两人在长满长草的草原路上前进。从气氛就感觉得出来，后边货台上的赫萝正在生闷气，尾巴多半也被怒气吹胀了。叹息，不是因为赫萝的脾气。	罗伦斯	0.40	罗伦斯	赫萝		
2_9	狼与花瓣香	2	9	dialogue	anaphoric	罗伦斯	“我不是解释过了吗。” ‖ 罗伦斯手握缰绳，头也不回地说。 ‖ 在这个风里仍有寒意，日照一天比一天强的初春之际，两人在长满长草的草原路上前进。从气氛就感觉得出来，后边货台上的赫萝正在生闷气，尾巴多半也被怒气吹胀了。叹息，不是因为赫萝的脾气。 ‖ ►“我也很想往西走啊。都已经流浪三周了，如果有个地方能砸钱睡塞满羊毛的床，葡萄酒喝个够，然后睡到自然醒，一边吃午餐一边从窗口欣赏底下的热闹大街，那该有多好。” ‖ 可是在丁字路上，罗伦斯的马车却向东转了。 ‖ 因为罗伦斯是个旅行商人，而顾客在东边。	我也很想往西走啊。都已经流浪三周了，如果有个地方能砸钱睡塞满羊毛的床，葡萄酒喝个够，然后睡到自然醒，一边吃午餐一边从窗口欣赏底下的热闹大街，那该有多好。	罗伦斯	0.55	罗伦斯			
2_16	狼与花瓣香	2	16	dialogue	anaphoric	罗伦斯	“是啊是啊，我最爱的就是金币。噢，黄澄澄的卢米欧尼金币！” ‖ 罗伦斯刻意扯开喉咙回话，背后跟着传来赫萝的低吼。 ‖ 她应该也明白这是迫于无奈，但问题就出在让她起了能找个城镇歇脚的期待吧。 ‖ ►“不过，这次是关照了我好多年的修道院长特地求我，我怎么能不去呢？说是有个可怜羔羊从小因为家里问题被送进修道院，又突然被叫回去接领主宝座，求我行行好帮点忙照顾他耶。这个新手领主对俗世之事应该是一窍不通，正为分不清天南地北而直发愁，这可是接近权势，立下大功的好时机啊！只要是商人都该去，不去的……不配作商人！” ‖ 虽然经过多次冒险，罗伦斯已承诺赫萝不再接高风险的大生意，不过这可是低风险又有大甜头的难得机会。 ‖ 若只付出牺牲休息与路途遥远的代价就能获得一个领主好友，绝对是有利无弊。	不过，这次是关照了我好多年的修道院长特地求我，我怎么能不去呢？说是有个可怜羔羊从小因为家里问题被送进修道院，又突然被叫回去接领主宝座，求我行行好帮点忙照顾他耶。这个新手领主对俗世之事应该是一窍不通，正为分不清天南地北而直发愁，这可是接近权势，立下大功的好时机啊！只要是商人都该去，不去的……不配作商人！	罗伦斯	0.55	罗伦斯			
2_21	狼与花瓣香	2	21	action	心理-推测	罗伦斯	若只付出牺牲休息与路途遥远的代价就能获得一个领主好友，绝对是有利无弊。 ‖ 赫萝道理上应该可以接受，只是表情不太情愿，但罗伦斯却兴奋得忘了适时收口。 ‖ “汝啊。” ‖ ►赫萝低声说话，表示她真的发火了。要是不顾她的感受继续赶路，恐怕会气得睡觉时不把温暖的尾巴放进被子里给罗伦斯抱。 ‖ 尽管已经入春，打野宿还是冷得很。 ‖ “好啦，我知道，知道知道。我会好好补偿你的啦。”	赫萝低声说话，表示她真的发火了。要是不顾她的感受继续赶路，恐怕会气得睡觉时不把温暖的尾巴放进被子里给罗伦斯抱。	罗伦斯	0.40	罗伦斯	赫萝		
1_1	狼与蓝色的梦	1	1	action	物理	赫萝	当天空的蓝色愈发浓郁，森林中溢满新绿的香味时，一年近半时间被积雪覆盖的，深山中的温泉乡纽希拉也终于迎来了夏天。 ‖ ►温泉旅店狼与香辛料的主人罗伦斯将夏日气息满满吸入胸中，又从另一点感受到夏季真的来了。 ‖ “……真是的。” ‖ 事情发生在他回到卧房，去取记账用的墨水时。罗伦斯打开门，然后发出无奈的叹息。	温泉旅店狼与香辛料的主人罗伦斯将夏日气息满满吸入胸中，又从另一点感受到夏季真的来了。	赫萝	0.55	赫萝			
1_8	狼与蓝色的梦	1	8	action	心理-推测	赫萝	这个季节，打开木窗就有凉风拂过面颊，小鸟的啁啾鸣声又搔得人耳痒痒的。要是再望着湛蓝天空中漂浮的云朵，就真成了无上的奢侈享受。 ‖ 眼下赫萝如同懒惰的猫咪一样仰面朝天半张着嘴。她的右手放在肚上，随着一呼一吸而上下。 ‖ 罗伦斯又盯着看了一会儿，那只手忽然动起来挠了挠，引得他不禁露出苦笑。 ‖ ►躺在床上的人怎么看都是个十几岁年纪的少女，而青春年少的女孩摆出这副模样实在是不像样子——罗伦斯很想这么说。遗憾的是赫萝并非如看上去般年轻，甚至连少女都不是。她的真身是寄宿在麦粒中，司长其丰收，体形大到令人仰望的巨狼。 ‖ 因此，她的头上还有与发丝一样颜色，被亚麻色绒毛覆盖的兽耳，腰间则是一条毛茸茸的大尾巴。这条尾巴被她日日精心打理，现在正随着吹进木窗的凉爽夏风而左摇右摆。 ‖ 狼的特征不止耳朵和尾巴，还体现在她的睡相上。	躺在床上的人怎么看都是个十几岁年纪的少女，而青春年少的女孩摆出这副模样实在是不像样子——罗伦斯很想这么说。遗憾的是赫萝并非如看上去般年轻，甚至连少女都不是。她的真身是寄宿在麦粒中，司长其丰收，体形大到令人仰望的巨狼。	赫萝	0.40	赫萝	罗伦斯		
1_28	狼与蓝色的梦	1	28	action	心理-推测	赫萝	强烈的酸味激得她立刻跳了起来。 ‖ “唔、嗯咕……唔嗯。是、是啥呀！？” ‖ 赫萝正慌忙地抚着胸口。她似乎是醒来时无意识地把整颗果子都吞了下去。 ‖ ►欣赏完她的慌乱模样，罗伦斯将赫萝喝到一半的麦酒递给她。赫萝刚要接过杯子一饮而尽，似乎才终于明白了事情的始末。桌上的醋栗，坐在床边面露笑容的罗伦斯，要把这些联系在一起并不难。 ‖ 带着一丝赤红的琥珀色双眼立刻闪起愤怒的色彩。 ‖ “……汝这个……大笨驴！”	欣赏完她的慌乱模样，罗伦斯将赫萝喝到一半的麦酒递给她。赫萝刚要接过杯子一饮而尽，似乎才终于明白了事情的始末。桌上的醋栗，坐在床边面露笑容的罗伦斯，要把这些联系在一起并不难。	赫萝	0.40	赫萝	罗伦斯		
2_10	狼与蓝色的梦	2	10	dialogue	anaphoric	赫萝	她好像终于回忆起来了。 ‖ 这张摊开的地图上记着各种各样的记号，有一部分还被酒打湿过。 ‖ 这是罗伦斯和赫萝决定在这纽希拉开店之前，用来考虑详细开店位置的地图。换句话说，这是他们在北境寻找自己居所时用到的藏宝图。 ‖ ►“藏宝图在找到宝藏后就没用了，咱都忘了还有这回事。也就只有缪莉那丫头偶尔还会翻出来看看吧。” ‖ 罗伦斯用手巾给赫萝擦鼻子时，她摇着尾巴这样说道。 ‖ “所以，汝要干啥呀？ 难不成，打算开分店？”	藏宝图在找到宝藏后就没用了，咱都忘了还有这回事。也就只有缪莉那丫头偶尔还会翻出来看看吧。	罗伦斯	0.55	罗伦斯			
2_24	狼与蓝色的梦	2	24	dialogue	anaphoric	赫萝	“是有那么回事……可是，为啥呀。这地方也没路。” ‖ 罗伦斯画出的那条线，将温泉乡纽希拉和另一片土地连接了起来。 ‖ 那里只有一栋建筑物。而且，曾经差点被纽希拉当作是自己的竞争对手。 ‖ ►“我知道的。所以才要开出一条来。不过，你肯定知道哪些地方好走，哪些地方不好走吧？ 而且还有一点，” ‖ 罗伦斯指着赫萝的耳朵。 ‖ “森林里的那些家伙，肯定也有些地盘是不想让人类踏入的。”	我知道的。所以才要开出一条来。不过，你肯定知道哪些地方好走，哪些地方不好走吧？ 而且还有一点，	罗伦斯	0.55	罗伦斯			
2_31	狼与蓝色的梦	2	31	dialogue	anaphoric	赫萝	那双略带红色的眼睛瞪着罗伦斯，就像是在说“汝怎么净揽这些麻烦差事”一样。 ‖ “汝怎么净揽这些麻烦差事。” ‖ 结果赫萝嘴里说出的和预想一字不差，罗伦斯苦笑着耸了耸肩。 ‖ ►“这不就是那啥吗，去向赛莉姆和她兄弟们建起的那间旅舍的路？ 这样真的没问题呗？ 咱记得他们还算是村子的竞争对手来着。” ‖ 赛莉姆是在店里工作的年轻姑娘，她是赫萝的同族，并非人类，而是狼的化身。和兄弟伙伴们一起从南方前来，到这里寻找自己的安居之所，一番迂回曲折之后，赛莉姆到了狼与香辛料店里工作，她的兄长阿兰以及其他人则不得不与她分开，在纽希拉西方的山脉后扮作修道士，经营着一家“由圣徒的奇迹创造”的旅舍。 ‖ 阿兰等人在那里建立居所的传闻，还有纽希拉的旅店主人们以为竞争对手出现，因而如临大敌的事情，罗伦斯还历历在目。	这不就是那啥吗，去向赛莉姆和她兄弟们建起的那间旅舍的路？ 这样真的没问题呗？ 咱记得他们还算是村子的竞争对手来着。	赫萝	0.55	赫萝			
1_2	狼与蜜渍桃子	1	2	action	物理	赫萝	即使只是中小规模的城镇，依该城镇是否为贸易重镇的不同，停留该地的乐趣也会有很大的变化。 ‖ 这附近有高山和森林，并且拥有从高山流下的清澈河川以及肥沃土壤，带来丰硕的农产品。 ‖ ►农作物的收成好就能够卖得好价钱，以好价钱卖出农作物就能够过好日子，日子过得好就能够栽种出更好的农作物。 ‖ 一个具有这般良好循环的模范城镇，就算到了现在这个寒冷冬季，也会有各式各样满满的商品。而前来采买这些商品的商人，或是旅途中前来补给的旅人，以及以这些人为对象而前来展露才艺的旅行艺人或传教士等人，会将城镇挤得水泄不通。 ‖ 设立市场的城镇中心会因为这些人的充沛活力而鼎沸不绝，其周边地区则是充满支撑城镇生活的人们喧哗声。	农作物的收成好就能够卖得好价钱，以好价钱卖出农作物就能够过好日子，日子过得好就能够栽种出更好的农作物。	赫萝	0.30	赫萝			
1_11	狼与蜜渍桃子	1	11	action	心理-推测	赫萝	或许是觉得每经过一家摊贩就要开口讨东西很烦，同坐在驾座上的赫萝从方才就一直抓着罗伦斯的衣袖不放。 ‖ “兔子……鲶鱼……烤栗子……香肠……” ‖ 赫萝像个刚学会说话的小孩子一样，喃喃说出印入眼帘的食物，不愧是朝气蓬勃的城镇摊贩，商品种类应有富有，如果给了赫萝一枚金币，肯定不到三天时间就会花个精光。 ‖ ►因为马路拥挤，使得罗伦斯无法东张西望，但多亏赫萝的喃喃自语，让他能够大致掌握到城镇里有哪些商品。或许是距离海洋较远，城镇里似乎没有什么水果；相反地，肉类却是相当丰富。罗伦斯才发现赫萝特别用力地拉了一下衣袖，看见两人路过的一家摊贩正在屋檐下烤着肥滋滋的全猪。 ‖ 烤全猪是用铁串将猪只从嘴巴穿至肛门，并且放在火堆上不停转动，每转动一圈，就抹上一层油，然后费工夫慢慢烧烤的佳肴。看似店老板的男子每转动铁串一次就抹一次油，在这般寒冷气候下，男子赤裸着上半身仍流了满身大汗，男子四周围绕着一群咬着手指头的小孩子，还有看见声势浩大的料理场面，而停下脚步观赏的旅人。 ‖ “……一次就好，咱也好想吃吃看那料理……”	因为马路拥挤，使得罗伦斯无法东张西望，但多亏赫萝的喃喃自语，让他能够大致掌握到城镇里有哪些商品。或许是距离海洋较远，城镇里似乎没有什么水果；相反地，肉类却是相当丰富。罗伦斯才发现赫萝特别用力地拉了一下衣袖，看见两人路过的一家摊贩正在屋檐下烤着肥滋滋的全猪。	赫萝	0.40	赫萝	罗伦斯		
1_40	狼与蜜渍桃子	1	40	dialogue	unmarked	赫萝	赫萝一副仿佛在说“汝总算察觉到了”的模样展露笑颜，并做出微微倾头的动作。 ‖ “原来你想吃猪皮啊？” ‖ “……嗯？” ‖ ►“如果是烤乳猪，猪皮确实少了一点。不过，原来是烤得酥脆的猪皮啊……猪皮真的是很奢侈的料理喔。那表面脆脆的，和肉一起咬下去的时候，油脂还会在口中蔓延开来，要是撒多一点盐巴上去，更是好吃得没话……喂！” ‖ “呼！” ‖ 赫萝原本露出陶醉眼神聆听着，她急忙擦了一下嘴角，然后别过脸去。在度过只有干面包和硬邦邦的肉干，以及蒜头和醋渍高丽菜相陪的粗食生活后，聆听这般话题简直是一种罪恶深重的行为。	如果是烤乳猪，猪皮确实少了一点。不过，原来是烤得酥脆的猪皮啊……猪皮真的是很奢侈的料理喔。那表面脆脆的，和肉一起咬下去的时候，油脂还会在口中蔓延开来，要是撒多一点盐巴上去，更是好吃得没话……喂！	赫萝	0.40	赫萝			
1_43	狼与蜜渍桃子	1	43	action	心理-推测	赫萝	“如果是烤乳猪，猪皮确实少了一点。不过，原来是烤得酥脆的猪皮啊……猪皮真的是很奢侈的料理喔。那表面脆脆的，和肉一起咬下去的时候，油脂还会在口中蔓延开来，要是撒多一点盐巴上去，更是好吃得没话……喂！” ‖ “呼！” ‖ 赫萝原本露出陶醉眼神聆听着，她急忙擦了一下嘴角，然后别过脸去。在度过只有干面包和硬邦邦的肉干，以及蒜头和醋渍高丽菜相陪的粗食生活后，聆听这般话题简直是一种罪恶深重的行为。 ‖ ►不过，赫萝咳了两、三声后，一副想要擦去污点般的模样擦拭嘴角。看见赫萝这般模样，罗伦斯知道自己似乎猜错了。 ‖ 而且，赫萝在兜帽底下的表情显得非常不满。 ‖ “怎样？你不是这个意思啊？”	不过，赫萝咳了两、三声后，一副想要擦去污点般的模样擦拭嘴角。看见赫萝这般模样，罗伦斯知道自己似乎猜错了。	赫萝	0.40	赫萝	罗伦斯		
