uid	source	scene	sent	type	bucket	focalizer	context	text	guess_speaker	guess_conf	gold_speaker	target	checked	note
7_13	狼与金黄色的约定	7	13	action	物理	罗伦斯	罗伦斯在村民带领下回到屋子，安静地打开了门，里面显得昏暗而安静。 ‖ 罗伦斯接过兽油灯，慢慢走进屋内，看到正中央放着专门为他们安排的简易床。 ‖ 一般情况下，村民都是在地上铺了稻草睡觉，而这样则是把他们当做客人对待。 ‖ ►只是，床只有一张，不知这是村民无奈之下的安排，还是他们考虑得过于周到。 ‖ 不管怎样，罗伦斯还是走到早已缩在毛毯中的赫萝面前，低声问道。 ‖ “你没事吧？”	只是，床只有一张，不知这是村民无奈之下的安排，还是他们考虑得过于周到。	罗伦斯	0.30	罗伦斯			
7_14	狼与金黄色的约定	7	14	action	物理	罗伦斯	罗伦斯接过兽油灯，慢慢走进屋内，看到正中央放着专门为他们安排的简易床。 ‖ 一般情况下，村民都是在地上铺了稻草睡觉，而这样则是把他们当做客人对待。 ‖ 只是，床只有一张，不知这是村民无奈之下的安排，还是他们考虑得过于周到。 ‖ ►不管怎样，罗伦斯还是走到早已缩在毛毯中的赫萝面前，低声问道。 ‖ “你没事吧？” ‖ 如果她睡着就没问题了。	不管怎样，罗伦斯还是走到早已缩在毛毯中的赫萝面前，低声问道。	罗伦斯	0.55	罗伦斯			
7_15	狼与金黄色的约定	7	15	dialogue	anaphoric	罗伦斯	一般情况下，村民都是在地上铺了稻草睡觉，而这样则是把他们当做客人对待。 ‖ 只是，床只有一张，不知这是村民无奈之下的安排，还是他们考虑得过于周到。 ‖ 不管怎样，罗伦斯还是走到早已缩在毛毯中的赫萝面前，低声问道。 ‖ ►“你没事吧？” ‖ 如果她睡着就没问题了。 ‖ 过了一会儿，罗伦斯依然没听到回答，看来，她确实是睡着了。	你没事吧？	罗伦斯	0.55	罗伦斯			
7_16	狼与金黄色的约定	7	16	action	物理	罗伦斯	只是，床只有一张，不知这是村民无奈之下的安排，还是他们考虑得过于周到。 ‖ 不管怎样，罗伦斯还是走到早已缩在毛毯中的赫萝面前，低声问道。 ‖ “你没事吧？” ‖ ►如果她睡着就没问题了。 ‖ 过了一会儿，罗伦斯依然没听到回答，看来，她确实是睡着了。 ‖ 如果次日她醒来的时候情况有些不对劲的话，就花点钱在这里多住几天吧。	如果她睡着就没问题了。	罗伦斯	0.30	罗伦斯			
7_17	狼与金黄色的约定	7	17	action	物理	罗伦斯	不管怎样，罗伦斯还是走到早已缩在毛毯中的赫萝面前，低声问道。 ‖ “你没事吧？” ‖ 如果她睡着就没问题了。 ‖ ►过了一会儿，罗伦斯依然没听到回答，看来，她确实是睡着了。 ‖ 如果次日她醒来的时候情况有些不对劲的话，就花点钱在这里多住几天吧。 ‖ 罗伦斯一面这样想，一面熄了灯，钻进垫着稻草，铺了薄麻布的床上。	过了一会儿，罗伦斯依然没听到回答，看来，她确实是睡着了。	罗伦斯	0.55	罗伦斯			
7_18	狼与金黄色的约定	7	18	action	物理	罗伦斯	“你没事吧？” ‖ 如果她睡着就没问题了。 ‖ 过了一会儿，罗伦斯依然没听到回答，看来，她确实是睡着了。 ‖ ►如果次日她醒来的时候情况有些不对劲的话，就花点钱在这里多住几天吧。 ‖ 罗伦斯一面这样想，一面熄了灯，钻进垫着稻草，铺了薄麻布的床上。 ‖ 虽然还有些担心赫萝的身体状况，但她看起来似乎并无大碍。	如果次日她醒来的时候情况有些不对劲的话，就花点钱在这里多住几天吧。	罗伦斯	0.30	罗伦斯			
7_19	狼与金黄色的约定	7	19	action	心理-自指	罗伦斯	如果她睡着就没问题了。 ‖ 过了一会儿，罗伦斯依然没听到回答，看来，她确实是睡着了。 ‖ 如果次日她醒来的时候情况有些不对劲的话，就花点钱在这里多住几天吧。 ‖ ►罗伦斯一面这样想，一面熄了灯，钻进垫着稻草，铺了薄麻布的床上。 ‖ 虽然还有些担心赫萝的身体状况，但她看起来似乎并无大碍。 ‖ 尽管睡的是稻草，但也比马车舒服得多。	罗伦斯一面这样想，一面熄了灯，钻进垫着稻草，铺了薄麻布的床上。	罗伦斯	0.55	罗伦斯			
7_20	狼与金黄色的约定	7	20	action	心理-推测	罗伦斯	过了一会儿，罗伦斯依然没听到回答，看来，她确实是睡着了。 ‖ 如果次日她醒来的时候情况有些不对劲的话，就花点钱在这里多住几天吧。 ‖ 罗伦斯一面这样想，一面熄了灯，钻进垫着稻草，铺了薄麻布的床上。 ‖ ►虽然还有些担心赫萝的身体状况，但她看起来似乎并无大碍。 ‖ 尽管睡的是稻草，但也比马车舒服得多。 ‖ 只是，躺下的时候，只能看到屋顶和房梁，从烟筒的洞射进来的月光稍微有些刺眼。	虽然还有些担心赫萝的身体状况，但她看起来似乎并无大碍。	罗伦斯	0.40	罗伦斯	赫萝		
7_22	狼与金黄色的约定	7	22	action	物理	罗伦斯	罗伦斯一面这样想，一面熄了灯，钻进垫着稻草，铺了薄麻布的床上。 ‖ 虽然还有些担心赫萝的身体状况，但她看起来似乎并无大碍。 ‖ 尽管睡的是稻草，但也比马车舒服得多。 ‖ ►只是，躺下的时候，只能看到屋顶和房梁，从烟筒的洞射进来的月光稍微有些刺眼。 ‖ 罗伦斯闭上眼睛，回想着村里的情况。 ‖ 村民大概有三十到四十人。由于附近有森林和泉水，野生蜂蜜、果实以及鱼相当丰富，也适合放牧。	只是，躺下的时候，只能看到屋顶和房梁，从烟筒的洞射进来的月光稍微有些刺眼。	罗伦斯	0.30	罗伦斯			
7_23	狼与金黄色的约定	7	23	action	心理-自指	罗伦斯	虽然还有些担心赫萝的身体状况，但她看起来似乎并无大碍。 ‖ 尽管睡的是稻草，但也比马车舒服得多。 ‖ 只是，躺下的时候，只能看到屋顶和房梁，从烟筒的洞射进来的月光稍微有些刺眼。 ‖ ►罗伦斯闭上眼睛，回想着村里的情况。 ‖ 村民大概有三十到四十人。由于附近有森林和泉水，野生蜂蜜、果实以及鱼相当丰富，也适合放牧。 ‖ 这里的土壤只是岩石比较多些，但并不贫瘠。	罗伦斯闭上眼睛，回想着村里的情况。	罗伦斯	0.55	罗伦斯			
7_24	狼与金黄色的约定	7	24	action	物理	罗伦斯	尽管睡的是稻草，但也比马车舒服得多。 ‖ 只是，躺下的时候，只能看到屋顶和房梁，从烟筒的洞射进来的月光稍微有些刺眼。 ‖ 罗伦斯闭上眼睛，回想着村里的情况。 ‖ ►村民大概有三十到四十人。由于附近有森林和泉水，野生蜂蜜、果实以及鱼相当丰富，也适合放牧。 ‖ 这里的土壤只是岩石比较多些，但并不贫瘠。 ‖ 修道院建成后，这片土地也足以养活上百人吧。	村民大概有三十到四十人。由于附近有森林和泉水，野生蜂蜜、果实以及鱼相当丰富，也适合放牧。	罗伦斯	0.30	罗伦斯			
7_26	狼与金黄色的约定	7	26	action	物理	罗伦斯	罗伦斯闭上眼睛，回想着村里的情况。 ‖ 村民大概有三十到四十人。由于附近有森林和泉水，野生蜂蜜、果实以及鱼相当丰富，也适合放牧。 ‖ 这里的土壤只是岩石比较多些，但并不贫瘠。 ‖ ►修道院建成后，这片土地也足以养活上百人吧。 ‖ 既然现在还没有别的商人看上这个村子，那么可以说，这个村子的生意已经被罗伦斯独占了。 ‖ 在宴会的时候，罗伦斯也提过关于买卖铁农具、牛马等事。	修道院建成后，这片土地也足以养活上百人吧。	罗伦斯	0.30	罗伦斯			
7_27	狼与金黄色的约定	7	27	action	物理	罗伦斯	村民大概有三十到四十人。由于附近有森林和泉水，野生蜂蜜、果实以及鱼相当丰富，也适合放牧。 ‖ 这里的土壤只是岩石比较多些，但并不贫瘠。 ‖ 修道院建成后，这片土地也足以养活上百人吧。 ‖ ►既然现在还没有别的商人看上这个村子，那么可以说，这个村子的生意已经被罗伦斯独占了。 ‖ 在宴会的时候，罗伦斯也提过关于买卖铁农具、牛马等事。 ‖ 有贵族愿意捐款在这偏僻的地方建造修道院，原因多半是这个贵族自己或者其身边的人死期将近。	既然现在还没有别的商人看上这个村子，那么可以说，这个村子的生意已经被罗伦斯独占了。	罗伦斯	0.55	罗伦斯			
7_28	狼与金黄色的约定	7	28	action	物理	罗伦斯	这里的土壤只是岩石比较多些，但并不贫瘠。 ‖ 修道院建成后，这片土地也足以养活上百人吧。 ‖ 既然现在还没有别的商人看上这个村子，那么可以说，这个村子的生意已经被罗伦斯独占了。 ‖ ►在宴会的时候，罗伦斯也提过关于买卖铁农具、牛马等事。 ‖ 有贵族愿意捐款在这偏僻的地方建造修道院，原因多半是这个贵族自己或者其身边的人死期将近。 ‖ 建造计划安排紧迫，甚至连必要的东西都没准备完全就急着要开工。	在宴会的时候，罗伦斯也提过关于买卖铁农具、牛马等事。	罗伦斯	0.55	罗伦斯			
7_29	狼与金黄色的约定	7	29	action	物理	罗伦斯	修道院建成后，这片土地也足以养活上百人吧。 ‖ 既然现在还没有别的商人看上这个村子，那么可以说，这个村子的生意已经被罗伦斯独占了。 ‖ 在宴会的时候，罗伦斯也提过关于买卖铁农具、牛马等事。 ‖ ►有贵族愿意捐款在这偏僻的地方建造修道院，原因多半是这个贵族自己或者其身边的人死期将近。 ‖ 建造计划安排紧迫，甚至连必要的东西都没准备完全就急着要开工。 ‖ 而且，捐款者并不一定是住在这片土地附近的。	有贵族愿意捐款在这偏僻的地方建造修道院，原因多半是这个贵族自己或者其身边的人死期将近。	罗伦斯	0.30	罗伦斯			
7_30	狼与金黄色的约定	7	30	action	物理	罗伦斯	既然现在还没有别的商人看上这个村子，那么可以说，这个村子的生意已经被罗伦斯独占了。 ‖ 在宴会的时候，罗伦斯也提过关于买卖铁农具、牛马等事。 ‖ 有贵族愿意捐款在这偏僻的地方建造修道院，原因多半是这个贵族自己或者其身边的人死期将近。 ‖ ►建造计划安排紧迫，甚至连必要的东西都没准备完全就急着要开工。 ‖ 而且，捐款者并不一定是住在这片土地附近的。 ‖ 由于土地所有权是记录在纸上的，往往会如同被风吹动的绒毛一样辗转到各地，因此，从未见过，也未听说过的远方的人前来捐款，并不是什么奇怪的事。结果无论何时，如同乞丐衣服上缀满的补丁般杂乱的土地所有权都是纷争的导火索。	建造计划安排紧迫，甚至连必要的东西都没准备完全就急着要开工。	罗伦斯	0.30	罗伦斯			
7_31	狼与金黄色的约定	7	31	action	物理	罗伦斯	在宴会的时候，罗伦斯也提过关于买卖铁农具、牛马等事。 ‖ 有贵族愿意捐款在这偏僻的地方建造修道院，原因多半是这个贵族自己或者其身边的人死期将近。 ‖ 建造计划安排紧迫，甚至连必要的东西都没准备完全就急着要开工。 ‖ ►而且，捐款者并不一定是住在这片土地附近的。 ‖ 由于土地所有权是记录在纸上的，往往会如同被风吹动的绒毛一样辗转到各地，因此，从未见过，也未听说过的远方的人前来捐款，并不是什么奇怪的事。结果无论何时，如同乞丐衣服上缀满的补丁般杂乱的土地所有权都是纷争的导火索。 ‖ 于是，住在附近的人由于害怕被卷进纷争，经常出现不与移居到该土地的新居民接触的情况，这个村子就是典型的例子。附近城镇和村庄的商人由于无法确定这里的情况，并不愿意来这里做生意。村长也说过，青年带着鸡和啤酒坐在没人经过的路边，也实属无奈之计。	而且，捐款者并不一定是住在这片土地附近的。	罗伦斯	0.30	罗伦斯			
7_32	狼与金黄色的约定	7	32	action	物理	罗伦斯	有贵族愿意捐款在这偏僻的地方建造修道院，原因多半是这个贵族自己或者其身边的人死期将近。 ‖ 建造计划安排紧迫，甚至连必要的东西都没准备完全就急着要开工。 ‖ 而且，捐款者并不一定是住在这片土地附近的。 ‖ ►由于土地所有权是记录在纸上的，往往会如同被风吹动的绒毛一样辗转到各地，因此，从未见过，也未听说过的远方的人前来捐款，并不是什么奇怪的事。结果无论何时，如同乞丐衣服上缀满的补丁般杂乱的土地所有权都是纷争的导火索。 ‖ 于是，住在附近的人由于害怕被卷进纷争，经常出现不与移居到该土地的新居民接触的情况，这个村子就是典型的例子。附近城镇和村庄的商人由于无法确定这里的情况，并不愿意来这里做生意。村长也说过，青年带着鸡和啤酒坐在没人经过的路边，也实属无奈之计。 ‖ 对罗伦斯而言，那个青年是一座沟通的桥梁。而对村民来说，罗伦斯就是神明的使者。	由于土地所有权是记录在纸上的，往往会如同被风吹动的绒毛一样辗转到各地，因此，从未见过，也未听说过的远方的人前来捐款，并不是什么奇怪的事。结果无论何时，如同乞丐衣服上缀满的补丁般杂乱的土地所有权都是纷争的导火索。	罗伦斯	0.30	罗伦斯			
7_33	狼与金黄色的约定	7	33	action	物理	罗伦斯	建造计划安排紧迫，甚至连必要的东西都没准备完全就急着要开工。 ‖ 而且，捐款者并不一定是住在这片土地附近的。 ‖ 由于土地所有权是记录在纸上的，往往会如同被风吹动的绒毛一样辗转到各地，因此，从未见过，也未听说过的远方的人前来捐款，并不是什么奇怪的事。结果无论何时，如同乞丐衣服上缀满的补丁般杂乱的土地所有权都是纷争的导火索。 ‖ ►于是，住在附近的人由于害怕被卷进纷争，经常出现不与移居到该土地的新居民接触的情况，这个村子就是典型的例子。附近城镇和村庄的商人由于无法确定这里的情况，并不愿意来这里做生意。村长也说过，青年带着鸡和啤酒坐在没人经过的路边，也实属无奈之计。 ‖ 对罗伦斯而言，那个青年是一座沟通的桥梁。而对村民来说，罗伦斯就是神明的使者。 ‖ 难怪自己没喝多少酒，却红光满面。在行商途中多次梦到的景象，如今就在眼前。	于是，住在附近的人由于害怕被卷进纷争，经常出现不与移居到该土地的新居民接触的情况，这个村子就是典型的例子。附近城镇和村庄的商人由于无法确定这里的情况，并不愿意来这里做生意。村长也说过，青年带着鸡和啤酒坐在没人经过的路边，也实属无奈之计。	罗伦斯	0.30	罗伦斯			
7_34	狼与金黄色的约定	7	34	action	物理	罗伦斯	而且，捐款者并不一定是住在这片土地附近的。 ‖ 由于土地所有权是记录在纸上的，往往会如同被风吹动的绒毛一样辗转到各地，因此，从未见过，也未听说过的远方的人前来捐款，并不是什么奇怪的事。结果无论何时，如同乞丐衣服上缀满的补丁般杂乱的土地所有权都是纷争的导火索。 ‖ 于是，住在附近的人由于害怕被卷进纷争，经常出现不与移居到该土地的新居民接触的情况，这个村子就是典型的例子。附近城镇和村庄的商人由于无法确定这里的情况，并不愿意来这里做生意。村长也说过，青年带着鸡和啤酒坐在没人经过的路边，也实属无奈之计。 ‖ ►对罗伦斯而言，那个青年是一座沟通的桥梁。而对村民来说，罗伦斯就是神明的使者。 ‖ 难怪自己没喝多少酒，却红光满面。在行商途中多次梦到的景象，如今就在眼前。 ‖ 那么，究竟能赚到多少利润呢。	对罗伦斯而言，那个青年是一座沟通的桥梁。而对村民来说，罗伦斯就是神明的使者。	罗伦斯	0.55	罗伦斯			
7_36	狼与金黄色的约定	7	36	action	物理	罗伦斯	于是，住在附近的人由于害怕被卷进纷争，经常出现不与移居到该土地的新居民接触的情况，这个村子就是典型的例子。附近城镇和村庄的商人由于无法确定这里的情况，并不愿意来这里做生意。村长也说过，青年带着鸡和啤酒坐在没人经过的路边，也实属无奈之计。 ‖ 对罗伦斯而言，那个青年是一座沟通的桥梁。而对村民来说，罗伦斯就是神明的使者。 ‖ 难怪自己没喝多少酒，却红光满面。在行商途中多次梦到的景象，如今就在眼前。 ‖ ►那么，究竟能赚到多少利润呢。 ‖ 随着夜色变深，罗伦斯的大脑也逐渐变得冷静。 ‖ 比起宴会上的啤酒，大脑打如意算盘的时候更容易让人沉醉。	那么，究竟能赚到多少利润呢。	罗伦斯	0.30	罗伦斯			
7_37	狼与金黄色的约定	7	37	action	物理	罗伦斯	对罗伦斯而言，那个青年是一座沟通的桥梁。而对村民来说，罗伦斯就是神明的使者。 ‖ 难怪自己没喝多少酒，却红光满面。在行商途中多次梦到的景象，如今就在眼前。 ‖ 那么，究竟能赚到多少利润呢。 ‖ ►随着夜色变深，罗伦斯的大脑也逐渐变得冷静。 ‖ 比起宴会上的啤酒，大脑打如意算盘的时候更容易让人沉醉。 ‖ “真是个蠢笨的雄性啊。”	随着夜色变深，罗伦斯的大脑也逐渐变得冷静。	罗伦斯	0.55	罗伦斯			
7_39	狼与金黄色的约定	7	39	dialogue	anaphoric	罗伦斯	那么，究竟能赚到多少利润呢。 ‖ 随着夜色变深，罗伦斯的大脑也逐渐变得冷静。 ‖ 比起宴会上的啤酒，大脑打如意算盘的时候更容易让人沉醉。 ‖ ►“真是个蠢笨的雄性啊。” ‖ 赫萝微微动了动身，叹着气这样说道。 ‖ “怎么，你醒了啊。”	真是个蠢笨的雄性啊。	赫萝	0.55	赫萝			
7_40	狼与金黄色的约定	7	40	action	物理	罗伦斯	随着夜色变深，罗伦斯的大脑也逐渐变得冷静。 ‖ 比起宴会上的啤酒，大脑打如意算盘的时候更容易让人沉醉。 ‖ “真是个蠢笨的雄性啊。” ‖ ►赫萝微微动了动身，叹着气这样说道。 ‖ “怎么，你醒了啊。” ‖ “被汝的笑声吵醒了。”	赫萝微微动了动身，叹着气这样说道。	赫萝	0.55	赫萝			
7_41	狼与金黄色的约定	7	41	dialogue	anaphoric	罗伦斯	比起宴会上的啤酒，大脑打如意算盘的时候更容易让人沉醉。 ‖ “真是个蠢笨的雄性啊。” ‖ 赫萝微微动了动身，叹着气这样说道。 ‖ ►“怎么，你醒了啊。” ‖ “被汝的笑声吵醒了。” ‖ 听赫萝这么一说，罗伦斯不由得摸了摸自己的脸。	怎么，你醒了啊。	赫萝	0.55	赫萝			
7_42	狼与金黄色的约定	7	42	dialogue	anaphoric	罗伦斯	“真是个蠢笨的雄性啊。” ‖ 赫萝微微动了动身，叹着气这样说道。 ‖ “怎么，你醒了啊。” ‖ ►“被汝的笑声吵醒了。” ‖ 听赫萝这么一说，罗伦斯不由得摸了摸自己的脸。 ‖ “咱在宴会的时候状态反常地退席，汝一点都不担心，还嘿嘿地傻笑……”	被汝的笑声吵醒了。	赫萝	0.55	赫萝			
7_43	狼与金黄色的约定	7	43	action	物理	罗伦斯	赫萝微微动了动身，叹着气这样说道。 ‖ “怎么，你醒了啊。” ‖ “被汝的笑声吵醒了。” ‖ ►听赫萝这么一说，罗伦斯不由得摸了摸自己的脸。 ‖ “咱在宴会的时候状态反常地退席，汝一点都不担心，还嘿嘿地傻笑……” ‖ 既然赫萝这样说了，那就应该是她故意装做不适而退席。	听赫萝这么一说，罗伦斯不由得摸了摸自己的脸。	赫萝	0.55	赫萝			
7_44	狼与金黄色的约定	7	44	dialogue	anaphoric	罗伦斯	“怎么，你醒了啊。” ‖ “被汝的笑声吵醒了。” ‖ 听赫萝这么一说，罗伦斯不由得摸了摸自己的脸。 ‖ ►“咱在宴会的时候状态反常地退席，汝一点都不担心，还嘿嘿地傻笑……” ‖ 既然赫萝这样说了，那就应该是她故意装做不适而退席。 ‖ 只是，听到她指责般的话语，罗伦斯也有些气恼。	咱在宴会的时候状态反常地退席，汝一点都不担心，还嘿嘿地傻笑……	赫萝	0.55	赫萝			
7_45	狼与金黄色的约定	7	45	action	物理	罗伦斯	“被汝的笑声吵醒了。” ‖ 听赫萝这么一说，罗伦斯不由得摸了摸自己的脸。 ‖ “咱在宴会的时候状态反常地退席，汝一点都不担心，还嘿嘿地傻笑……” ‖ ►既然赫萝这样说了，那就应该是她故意装做不适而退席。 ‖ 只是，听到她指责般的话语，罗伦斯也有些气恼。 ‖ “难道你看不出来吗，听到你的声音这么活泼，我有多么放心。”	既然赫萝这样说了，那就应该是她故意装做不适而退席。	赫萝	0.55	赫萝			
7_46	狼与金黄色的约定	7	46	action	物理	罗伦斯	听赫萝这么一说，罗伦斯不由得摸了摸自己的脸。 ‖ “咱在宴会的时候状态反常地退席，汝一点都不担心，还嘿嘿地傻笑……” ‖ 既然赫萝这样说了，那就应该是她故意装做不适而退席。 ‖ ►只是，听到她指责般的话语，罗伦斯也有些气恼。 ‖ “难道你看不出来吗，听到你的声音这么活泼，我有多么放心。” ‖ 在同一条毛毯中，赫萝摇晃着尾巴。	只是，听到她指责般的话语，罗伦斯也有些气恼。	罗伦斯	0.55	罗伦斯			
7_47	狼与金黄色的约定	7	47	dialogue	anaphoric	罗伦斯	“咱在宴会的时候状态反常地退席，汝一点都不担心，还嘿嘿地傻笑……” ‖ 既然赫萝这样说了，那就应该是她故意装做不适而退席。 ‖ 只是，听到她指责般的话语，罗伦斯也有些气恼。 ‖ ►“难道你看不出来吗，听到你的声音这么活泼，我有多么放心。” ‖ 在同一条毛毯中，赫萝摇晃着尾巴。 ‖ 不过，能够看穿谎言的赫萝贴着罗伦斯的脸，露出了獠牙。	难道你看不出来吗，听到你的声音这么活泼，我有多么放心。	赫萝	0.55	赫萝			
7_48	狼与金黄色的约定	7	48	action	物理	罗伦斯	既然赫萝这样说了，那就应该是她故意装做不适而退席。 ‖ 只是，听到她指责般的话语，罗伦斯也有些气恼。 ‖ “难道你看不出来吗，听到你的声音这么活泼，我有多么放心。” ‖ ►在同一条毛毯中，赫萝摇晃着尾巴。 ‖ 不过，能够看穿谎言的赫萝贴着罗伦斯的脸，露出了獠牙。 ‖ “开什么玩笑。”	在同一条毛毯中，赫萝摇晃着尾巴。	赫萝	0.55	赫萝			
7_49	狼与金黄色的约定	7	49	action	物理	罗伦斯	只是，听到她指责般的话语，罗伦斯也有些气恼。 ‖ “难道你看不出来吗，听到你的声音这么活泼，我有多么放心。” ‖ 在同一条毛毯中，赫萝摇晃着尾巴。 ‖ ►不过，能够看穿谎言的赫萝贴着罗伦斯的脸，露出了獠牙。 ‖ “开什么玩笑。” ‖ 尽管无论怎么解释赫萝都会生气，不过这样似乎更好。	不过，能够看穿谎言的赫萝贴着罗伦斯的脸，露出了獠牙。	赫萝	0.55	赫萝			
7_50	狼与金黄色的约定	7	50	dialogue	anaphoric	罗伦斯	“难道你看不出来吗，听到你的声音这么活泼，我有多么放心。” ‖ 在同一条毛毯中，赫萝摇晃着尾巴。 ‖ 不过，能够看穿谎言的赫萝贴着罗伦斯的脸，露出了獠牙。 ‖ ►“开什么玩笑。” ‖ 尽管无论怎么解释赫萝都会生气，不过这样似乎更好。 ‖ 赫萝满脸不高兴地转过身去。	开什么玩笑。	赫萝	0.55	赫萝			
7_51	狼与金黄色的约定	7	51	action	心理-推测	罗伦斯	在同一条毛毯中，赫萝摇晃着尾巴。 ‖ 不过，能够看穿谎言的赫萝贴着罗伦斯的脸，露出了獠牙。 ‖ “开什么玩笑。” ‖ ►尽管无论怎么解释赫萝都会生气，不过这样似乎更好。 ‖ 赫萝满脸不高兴地转过身去。 ‖ 既然她的态度如此明显易懂，就表示她并没有生很大的气。	尽管无论怎么解释赫萝都会生气，不过这样似乎更好。	罗伦斯	0.40	罗伦斯	赫萝		
7_52	狼与金黄色的约定	7	52	action	物理	罗伦斯	不过，能够看穿谎言的赫萝贴着罗伦斯的脸，露出了獠牙。 ‖ “开什么玩笑。” ‖ 尽管无论怎么解释赫萝都会生气，不过这样似乎更好。 ‖ ►赫萝满脸不高兴地转过身去。 ‖ 既然她的态度如此明显易懂，就表示她并没有生很大的气。 ‖ “你为什么早早退席呢？啤酒和鸡不是都非常不错吗？”	赫萝满脸不高兴地转过身去。	赫萝	0.55	赫萝			
7_53	狼与金黄色的约定	7	53	action	物理	罗伦斯	“开什么玩笑。” ‖ 尽管无论怎么解释赫萝都会生气，不过这样似乎更好。 ‖ 赫萝满脸不高兴地转过身去。 ‖ ►既然她的态度如此明显易懂，就表示她并没有生很大的气。 ‖ “你为什么早早退席呢？啤酒和鸡不是都非常不错吗？” ‖ 特别是啤酒，确实很好喝，据说，里面还专门加了用干燥的香草研磨成的粉末。	既然她的态度如此明显易懂，就表示她并没有生很大的气。	罗伦斯	0.30	罗伦斯			
7_54	狼与金黄色的约定	7	54	dialogue	unmarked	罗伦斯	尽管无论怎么解释赫萝都会生气，不过这样似乎更好。 ‖ 赫萝满脸不高兴地转过身去。 ‖ 既然她的态度如此明显易懂，就表示她并没有生很大的气。 ‖ ►“你为什么早早退席呢？啤酒和鸡不是都非常不错吗？” ‖ 特别是啤酒，确实很好喝，据说，里面还专门加了用干燥的香草研磨成的粉末。 ‖ 鸡也是肥得流油，她到底有什么不满意呢。	你为什么早早退席呢？啤酒和鸡不是都非常不错吗？	赫萝	0.40	赫萝			
7_55	狼与金黄色的约定	7	55	action	物理	罗伦斯	赫萝满脸不高兴地转过身去。 ‖ 既然她的态度如此明显易懂，就表示她并没有生很大的气。 ‖ “你为什么早早退席呢？啤酒和鸡不是都非常不错吗？” ‖ ►特别是啤酒，确实很好喝，据说，里面还专门加了用干燥的香草研磨成的粉末。 ‖ 鸡也是肥得流油，她到底有什么不满意呢。 ‖ 赫萝并没有马上回答。	特别是啤酒，确实很好喝，据说，里面还专门加了用干燥的香草研磨成的粉末。	罗伦斯	0.30	罗伦斯			
7_56	狼与金黄色的约定	7	56	action	物理	罗伦斯	既然她的态度如此明显易懂，就表示她并没有生很大的气。 ‖ “你为什么早早退席呢？啤酒和鸡不是都非常不错吗？” ‖ 特别是啤酒，确实很好喝，据说，里面还专门加了用干燥的香草研磨成的粉末。 ‖ ►鸡也是肥得流油，她到底有什么不满意呢。 ‖ 赫萝并没有马上回答。 ‖ 过了好一会儿，她终于轻轻开口说道。	鸡也是肥得流油，她到底有什么不满意呢。	罗伦斯	0.30	罗伦斯			
7_57	狼与金黄色的约定	7	57	action	物理	罗伦斯	“你为什么早早退席呢？啤酒和鸡不是都非常不错吗？” ‖ 特别是啤酒，确实很好喝，据说，里面还专门加了用干燥的香草研磨成的粉末。 ‖ 鸡也是肥得流油，她到底有什么不满意呢。 ‖ ►赫萝并没有马上回答。 ‖ 过了好一会儿，她终于轻轻开口说道。 ‖ “汝觉得那啤酒很不错吗？”	赫萝并没有马上回答。	赫萝	0.55	赫萝			
7_58	狼与金黄色的约定	7	58	action	物理	罗伦斯	特别是啤酒，确实很好喝，据说，里面还专门加了用干燥的香草研磨成的粉末。 ‖ 鸡也是肥得流油，她到底有什么不满意呢。 ‖ 赫萝并没有马上回答。 ‖ ►过了好一会儿，她终于轻轻开口说道。 ‖ “汝觉得那啤酒很不错吗？” ‖ “啊？”	过了好一会儿，她终于轻轻开口说道。	罗伦斯	0.30	罗伦斯			
7_59	狼与金黄色的约定	7	59	dialogue	unmarked	罗伦斯	鸡也是肥得流油，她到底有什么不满意呢。 ‖ 赫萝并没有马上回答。 ‖ 过了好一会儿，她终于轻轻开口说道。 ‖ ►“汝觉得那啤酒很不错吗？” ‖ “啊？” ‖ 罗伦斯反问，并不是由于赫萝的声音太小。	汝觉得那啤酒很不错吗？	赫萝	0.40	赫萝			
7_60	狼与金黄色的约定	7	60	dialogue	anaphoric	罗伦斯	赫萝并没有马上回答。 ‖ 过了好一会儿，她终于轻轻开口说道。 ‖ “汝觉得那啤酒很不错吗？” ‖ ►“啊？” ‖ 罗伦斯反问，并不是由于赫萝的声音太小。 ‖ “咱可喝不下去。真不敢相信，汝能那样津津有味地喝下那么臭的东西。”	啊？	罗伦斯	0.55	罗伦斯			
7_61	狼与金黄色的约定	7	61	action	物理	罗伦斯	过了好一会儿，她终于轻轻开口说道。 ‖ “汝觉得那啤酒很不错吗？” ‖ “啊？” ‖ ►罗伦斯反问，并不是由于赫萝的声音太小。 ‖ “咱可喝不下去。真不敢相信，汝能那样津津有味地喝下那么臭的东西。” ‖ 当然，人的喜好各有不同，不喜欢那种香味也不是什么奇怪的事。	罗伦斯反问，并不是由于赫萝的声音太小。	罗伦斯	0.55	罗伦斯			
